,Subjs,Block,Trial,Cond,Tap,P1,P2,Asyns_c,Asyns_p1,Asyns_p2,Peak_interval,Effector,Period
3676,13,1,0,D1,17,3.0,25.0,-106.0,-103.0,-81.0,22.0,D,444
3677,13,1,1,D2,0,2.0,23.0,-112.0,-110.0,-89.0,21.0,D,666
3678,13,1,1,D2,1,3.0,22.0,-136.0,-133.0,-114.0,19.0,D,666
3679,13,1,1,D2,2,2.0,22.0,-108.0,-106.0,-86.0,20.0,D,666
3680,13,1,1,D2,3,2.0,21.0,-112.0,-110.0,-91.0,19.0,D,666
3681,13,1,1,D2,4,2.0,23.0,-119.0,-117.0,-96.0,21.0,D,666
3682,13,1,1,D2,5,3.0,22.0,-129.0,-126.0,-107.0,19.0,D,666
3683,13,1,1,D2,8,3.0,17.0,-128.0,-125.0,-111.0,14.0,D,666
3684,13,1,1,D2,9,2.0,18.0,-131.0,-129.0,-113.0,16.0,D,666
3685,13,1,1,D2,10,2.0,19.0,-103.0,-101.0,-84.0,17.0,D,666
3686,13,1,1,D2,11,3.0,19.0,-102.0,-99.0,-83.0,16.0,D,666
3687,13,1,1,D2,12,2.0,18.0,-77.0,-75.0,-59.0,16.0,D,666
3688,13,1,1,D2,13,2.0,20.0,-65.0,-63.0,-45.0,18.0,D,666
3689,13,1,1,D2,14,2.0,19.0,-59.0,-57.0,-40.0,17.0,D,666
3690,13,1,1,D2,15,2.0,18.0,-69.0,-67.0,-51.0,16.0,D,666
3691,13,1,1,D2,16,2.0,20.0,-61.0,-59.0,-41.0,18.0,D,666
3692,13,1,1,D2,17,2.0,21.0,-62.0,-60.0,-41.0,19.0,D,666
3693,13,1,1,D2,18,2.0,21.0,-52.0,-50.0,-31.0,19.0,D,666
3694,13,1,2,D2,0,3.0,21.0,-103.0,-100.0,-82.0,18.0,D,666
3695,13,1,2,D2,1,3.0,19.0,-82.0,-79.0,-63.0,16.0,D,666
3696,13,1,2,D2,2,2.0,19.0,-54.0,-52.0,-35.0,17.0,D,666
3697,13,1,2,D2,5,3.0,22.0,-83.0,-80.0,-61.0,19.0,D,666
3698,13,1,2,D2,6,3.0,22.0,-84.0,-81.0,-62.0,19.0,D,666
3699,13,1,2,D2,8,2.0,25.0,-45.0,-43.0,-20.0,23.0,D,666
3700,13,1,2,D2,10,2.0,25.0,-75.0,-73.0,-50.0,23.0,D,666
3701,13,1,2,D2,19,1.0,28.0,-69.0,-68.0,-41.0,27.0,D,666
3702,13,1,3,D2,0,2.0,26.0,-56.0,-54.0,-30.0,24.0,D,666
3703,13,1,3,D2,1,2.0,29.0,-53.0,-51.0,-24.0,27.0,D,666
3704,13,1,4,D1,1,2.0,25.0,-45.0,-43.0,-20.0,23.0,D,444
3705,13,1,5,D1,0,2.0,24.0,-14.0,-12.0,10.0,22.0,D,444
3706,13,1,5,D1,3,2.0,22.0,-64.0,-62.0,-42.0,20.0,D,444
3707,13,1,5,D1,4,2.0,21.0,-55.0,-53.0,-34.0,19.0,D,444
3708,13,1,5,D1,6,2.0,20.0,-63.0,-61.0,-43.0,18.0,D,444
3709,13,1,5,D1,7,2.0,19.0,-25.0,-23.0,-6.0,17.0,D,444
3710,13,1,5,D1,8,2.0,20.0,-27.0,-25.0,-7.0,18.0,D,444
3711,13,1,5,D1,10,2.0,22.0,-59.0,-57.0,-37.0,20.0,D,444
3712,13,1,5,D1,12,3.0,21.0,-59.0,-56.0,-38.0,18.0,D,444
3713,13,1,5,D1,13,2.0,21.0,-52.0,-50.0,-31.0,19.0,D,444
3714,13,1,5,D1,16,3.0,22.0,-35.0,-32.0,-13.0,19.0,D,444
3715,13,1,5,D1,17,2.0,19.0,-37.0,-35.0,-18.0,17.0,D,444
3716,13,1,5,D1,18,3.0,20.0,-45.0,-42.0,-25.0,17.0,D,444
3717,13,1,5,D1,19,2.0,18.0,-41.0,-39.0,-23.0,16.0,D,444
3718,13,1,5,D1,20,2.0,19.0,-39.0,-37.0,-20.0,17.0,D,444
3719,13,1,5,D1,21,2.0,19.0,-46.0,-44.0,-27.0,17.0,D,444
3720,13,1,5,D1,22,2.0,19.0,-32.0,-30.0,-13.0,17.0,D,444
3721,13,1,6,D1,1,3.0,23.0,-47.0,-44.0,-24.0,20.0,D,444
3722,13,1,7,D2,1,2.0,22.0,-47.0,-45.0,-25.0,20.0,D,666
3723,13,1,7,D2,2,2.0,24.0,-24.0,-22.0,0.0,22.0,D,666
3724,13,1,7,D2,3,2.0,22.0,-35.0,-33.0,-13.0,20.0,D,666
3725,13,1,7,D2,8,2.0,25.0,-66.0,-64.0,-41.0,23.0,D,666
3726,13,1,7,D2,9,2.0,25.0,-28.0,-26.0,-3.0,23.0,D,666
3727,13,1,7,D2,12,2.0,23.0,-53.0,-51.0,-30.0,21.0,D,666
3728,13,1,7,D2,15,2.0,23.0,-33.0,-31.0,-10.0,21.0,D,666
3729,13,1,7,D2,17,2.0,25.0,-48.0,-46.0,-23.0,23.0,D,666
3730,13,1,7,D2,18,2.0,25.0,-35.0,-33.0,-10.0,23.0,D,666
3731,13,1,7,D2,19,2.0,23.0,-38.0,-36.0,-15.0,21.0,D,666
3732,13,1,7,D2,20,3.0,24.0,-5.0,-2.0,19.0,21.0,D,666
3733,13,1,8,D1,0,2.0,24.0,-59.0,-57.0,-35.0,22.0,D,444
3734,13,1,8,D1,2,1.0,21.0,-63.0,-62.0,-42.0,20.0,D,444
3735,13,1,8,D1,3,2.0,19.0,-46.0,-44.0,-27.0,17.0,D,444
3736,13,1,8,D1,6,2.0,23.0,-53.0,-51.0,-30.0,21.0,D,444
3737,13,1,8,D1,9,2.0,20.0,-45.0,-43.0,-25.0,18.0,D,444
3738,13,1,8,D1,11,2.0,23.0,-34.0,-32.0,-11.0,21.0,D,444
3739,13,1,8,D1,13,3.0,22.0,-58.0,-55.0,-36.0,19.0,D,444
3740,13,1,8,D1,14,2.0,21.0,-61.0,-59.0,-40.0,19.0,D,444
3741,13,2,0,D2,2,3.0,24.0,-20.0,-17.0,4.0,21.0,D,666
3742,13,2,0,D2,4,3.0,21.0,-25.0,-22.0,-4.0,18.0,D,666
3743,13,2,0,D2,5,2.0,21.0,-11.0,-9.0,10.0,19.0,D,666
3744,13,2,0,D2,6,2.0,22.0,-14.0,-12.0,8.0,20.0,D,666
3745,13,2,0,D2,7,3.0,22.0,-3.0,0.0,19.0,19.0,D,666
3746,13,2,0,D2,12,3.0,23.0,-6.0,-3.0,17.0,20.0,D,666
3747,13,2,0,D2,13,2.0,23.0,-12.0,-10.0,11.0,21.0,D,666
3748,13,2,0,D2,15,2.0,24.0,-1.0,1.0,23.0,22.0,D,666
3749,13,2,1,D1,0,2.0,22.0,-38.0,-36.0,-16.0,20.0,D,444
3750,13,2,1,D1,3,2.0,24.0,-52.0,-50.0,-28.0,22.0,D,444
3751,13,2,1,D1,10,2.0,20.0,-11.0,-9.0,9.0,18.0,D,444
3752,13,2,1,D1,12,3.0,24.0,-25.0,-22.0,-1.0,21.0,D,444
3753,13,2,1,D1,13,2.0,22.0,-0.0,2.0,22.0,20.0,D,444
3754,13,2,1,D1,15,2.0,24.0,-19.0,-17.0,5.0,22.0,D,444
3755,13,2,1,D1,16,2.0,23.0,-25.0,-23.0,-2.0,21.0,D,444
3756,13,2,1,D1,17,2.0,22.0,5.0,7.0,27.0,20.0,D,444
3757,13,2,1,D1,18,2.0,21.0,-9.0,-7.0,12.0,19.0,D,444
3758,13,2,1,D1,19,2.0,23.0,-13.0,-11.0,10.0,21.0,D,444
3759,13,2,1,D1,20,2.0,20.0,-26.0,-24.0,-6.0,18.0,D,444
3760,13,2,2,D1,1,2.0,22.0,-14.0,-12.0,8.0,20.0,D,444
3761,13,2,2,D1,2,2.0,23.0,-28.0,-26.0,-5.0,21.0,D,444
3762,13,2,2,D1,3,2.0,24.0,-4.0,-2.0,20.0,22.0,D,444
3763,13,2,2,D1,4,2.0,24.0,-10.0,-8.0,14.0,22.0,D,444
3764,13,2,2,D1,5,2.0,29.0,-37.0,-35.0,-8.0,27.0,D,444
3765,13,2,2,D1,6,2.0,22.0,-32.0,-30.0,-10.0,20.0,D,444
3766,13,2,2,D1,7,2.0,22.0,-24.0,-22.0,-2.0,20.0,D,444
3767,13,2,2,D1,8,2.0,32.0,-38.0,-36.0,-6.0,30.0,D,444
3768,13,2,2,D1,9,2.0,21.0,-23.0,-21.0,-2.0,19.0,D,444
3769,13,2,2,D1,10,2.0,25.0,-13.0,-11.0,12.0,23.0,D,444
3770,13,2,2,D1,11,2.0,26.0,-15.0,-13.0,11.0,24.0,D,444
3771,13,2,2,D1,12,2.0,25.0,-11.0,-9.0,14.0,23.0,D,444
3772,13,2,2,D1,13,2.0,25.0,2.0,4.0,27.0,23.0,D,444
3773,13,2,2,D1,14,2.0,23.0,-24.0,-22.0,-1.0,21.0,D,444
3774,13,2,2,D1,15,2.0,23.0,-11.0,-9.0,12.0,21.0,D,444
3775,13,2,2,D1,16,2.0,21.0,-4.0,-2.0,17.0,19.0,D,444
3776,13,2,2,D1,17,2.0,24.0,-0.0,2.0,24.0,22.0,D,444
3777,13,2,2,D1,18,2.0,25.0,-16.0,-14.0,9.0,23.0,D,444
3778,13,2,2,D1,19,2.0,24.0,-8.0,-6.0,16.0,22.0,D,444
3779,13,2,3,D2,1,2.0,22.0,-31.0,-29.0,-9.0,20.0,D,666
3780,13,2,3,D2,2,2.0,24.0,-23.0,-21.0,1.0,22.0,D,666
3781,13,2,3,D2,3,2.0,28.0,20.0,22.0,48.0,26.0,D,666
3782,13,2,3,D2,4,2.0,31.0,-23.0,-21.0,8.0,29.0,D,666
3783,13,2,3,D2,5,3.0,22.0,-31.0,-28.0,-9.0,19.0,D,666
3784,13,2,3,D2,6,2.0,21.0,-40.0,-38.0,-19.0,19.0,D,666
3785,13,2,3,D2,7,2.0,26.0,-8.0,-6.0,18.0,24.0,D,666
3786,13,2,3,D2,8,3.0,21.0,-20.0,-17.0,1.0,18.0,D,666
3787,13,2,3,D2,9,2.0,25.0,-21.0,-19.0,4.0,23.0,D,666
3788,13,2,3,D2,10,2.0,21.0,-15.0,-13.0,6.0,19.0,D,666
3789,13,2,3,D2,11,2.0,32.0,-17.0,-15.0,15.0,30.0,D,666
3790,13,2,3,D2,12,2.0,24.0,-29.0,-27.0,-5.0,22.0,D,666
3791,13,2,3,D2,13,3.0,24.0,-4.0,-1.0,20.0,21.0,D,666
3792,13,2,3,D2,14,2.0,23.0,36.0,38.0,59.0,21.0,D,666
3793,13,2,3,D2,15,2.0,20.0,18.0,20.0,38.0,18.0,D,666
3794,13,2,3,D2,16,3.0,20.0,-16.0,-13.0,4.0,17.0,D,666
3795,13,2,3,D2,17,2.0,21.0,-16.0,-14.0,5.0,19.0,D,666
3796,13,2,3,D2,18,2.0,22.0,-10.0,-8.0,12.0,20.0,D,666
3797,13,2,3,D2,19,2.0,22.0,-15.0,-13.0,7.0,20.0,D,666
3798,13,2,4,D1,1,2.0,24.0,-55.0,-53.0,-31.0,22.0,D,444
3799,13,2,4,D1,3,2.0,25.0,-24.0,-22.0,1.0,23.0,D,444
3800,13,2,4,D1,4,2.0,22.0,-15.0,-13.0,7.0,20.0,D,444
3801,13,2,4,D1,5,2.0,25.0,-10.0,-8.0,15.0,23.0,D,444
3802,13,2,4,D1,7,2.0,23.0,-11.0,-9.0,12.0,21.0,D,444
3803,13,2,4,D1,8,2.0,24.0,-9.0,-7.0,15.0,22.0,D,444
3804,13,2,4,D1,9,2.0,22.0,-7.0,-5.0,15.0,20.0,D,444
3805,13,2,4,D1,10,2.0,22.0,-10.0,-8.0,12.0,20.0,D,444
3806,13,2,4,D1,11,2.0,23.0,-8.0,-6.0,15.0,21.0,D,444
3807,13,2,4,D1,12,2.0,23.0,-10.0,-8.0,13.0,21.0,D,444
3808,13,2,4,D1,13,2.0,23.0,-12.0,-10.0,11.0,21.0,D,444
3809,13,2,4,D1,15,2.0,25.0,-22.0,-20.0,3.0,23.0,D,444
3810,13,2,4,D1,17,2.0,24.0,-40.0,-38.0,-16.0,22.0,D,444
3811,13,2,4,D1,21,2.0,24.0,-11.0,-9.0,13.0,22.0,D,444
3812,13,2,5,D1,1,2.0,26.0,-16.0,-14.0,10.0,24.0,D,444
3813,13,2,5,D1,3,2.0,25.0,-27.0,-25.0,-2.0,23.0,D,444
3814,13,2,5,D1,4,2.0,24.0,9.0,11.0,33.0,22.0,D,444
3815,13,2,5,D1,8,2.0,25.0,-1.0,1.0,24.0,23.0,D,444
3816,13,2,5,D1,9,3.0,22.0,1.0,4.0,23.0,19.0,D,444
3817,13,2,5,D1,10,3.0,25.0,-0.0,3.0,25.0,22.0,D,444
3818,13,2,5,D1,11,2.0,22.0,-1.0,1.0,21.0,20.0,D,444
3819,13,2,5,D1,13,2.0,22.0,-14.0,-12.0,8.0,20.0,D,444
3820,13,2,5,D1,14,2.0,23.0,-2.0,0.0,21.0,21.0,D,444
3821,13,2,5,D1,20,2.0,24.0,-18.0,-16.0,6.0,22.0,D,444
3822,13,2,6,D2,1,3.0,26.0,-23.0,-20.0,3.0,23.0,D,666
3823,13,2,6,D2,3,3.0,25.0,-25.0,-22.0,0.0,22.0,D,666
3824,13,2,6,D2,4,2.0,25.0,-7.0,-5.0,18.0,23.0,D,666
3825,13,2,6,D2,5,2.0,26.0,-30.0,-28.0,-4.0,24.0,D,666
3826,13,2,6,D2,6,2.0,23.0,-5.0,-3.0,18.0,21.0,D,666
3827,13,2,6,D2,7,2.0,25.0,-14.0,-12.0,11.0,23.0,D,666
3828,13,2,6,D2,9,2.0,24.0,-46.0,-44.0,-22.0,22.0,D,666
3829,13,2,6,D2,11,2.0,22.0,-27.0,-25.0,-5.0,20.0,D,666
3830,13,2,6,D2,13,3.0,19.0,-20.0,-17.0,-1.0,16.0,D,666
3831,13,2,6,D2,14,3.0,22.0,12.0,15.0,34.0,19.0,D,666
3832,13,2,6,D2,19,3.0,22.0,-22.0,-19.0,0.0,19.0,D,666
3833,13,2,7,D2,3,3.0,27.0,-38.0,-35.0,-11.0,24.0,D,666
3834,13,2,7,D2,9,1.0,24.0,-9.0,-8.0,15.0,23.0,D,666
3835,13,2,7,D2,10,1.0,24.0,-23.0,-22.0,1.0,23.0,D,666
3836,13,2,7,D2,12,2.0,22.0,-7.0,-5.0,15.0,20.0,D,666
3837,13,2,7,D2,13,2.0,24.0,16.0,18.0,40.0,22.0,D,666
3838,13,2,7,D2,15,2.0,23.0,-27.0,-25.0,-4.0,21.0,D,666
3839,13,2,7,D2,20,1.0,24.0,-17.0,-16.0,7.0,23.0,D,666
3840,13,3,0,M1,2,3.0,16.0,-12.0,-9.0,4.0,13.0,M,444
3841,13,3,0,M1,6,3.0,17.0,-25.0,-22.0,-8.0,14.0,M,444
3842,13,3,0,M1,7,3.0,18.0,-23.0,-20.0,-5.0,15.0,M,444
3843,13,3,0,M1,8,2.0,17.0,-13.0,-11.0,4.0,15.0,M,444
3844,13,3,0,M1,9,3.0,19.0,-18.0,-15.0,1.0,16.0,M,444
3845,13,3,0,M1,10,2.0,18.0,-25.0,-23.0,-7.0,16.0,M,444
3846,13,3,0,M1,11,2.0,17.0,-35.0,-33.0,-18.0,15.0,M,444
3847,13,3,0,M1,12,3.0,18.0,-45.0,-42.0,-27.0,15.0,M,444
3848,13,3,0,M1,13,2.0,15.0,-63.0,-61.0,-48.0,13.0,M,444
3849,13,3,0,M1,16,2.0,17.0,-32.0,-30.0,-15.0,15.0,M,444
3850,13,3,1,M2,1,3.0,17.0,-13.0,-10.0,4.0,14.0,M,666
3851,13,3,1,M2,2,2.0,15.0,-33.0,-31.0,-18.0,13.0,M,666
3852,13,3,1,M2,3,2.0,14.0,-42.0,-40.0,-28.0,12.0,M,666
3853,13,3,1,M2,4,2.0,15.0,-41.0,-39.0,-26.0,13.0,M,666
3854,13,3,1,M2,5,2.0,14.0,-28.0,-26.0,-14.0,12.0,M,666
3855,13,3,1,M2,7,2.0,14.0,-17.0,-15.0,-3.0,12.0,M,666
3856,13,3,1,M2,8,2.0,14.0,-22.0,-20.0,-8.0,12.0,M,666
3857,13,3,1,M2,9,2.0,13.0,-0.0,2.0,13.0,11.0,M,666
3858,13,3,1,M2,10,3.0,14.0,-41.0,-38.0,-27.0,11.0,M,666
3859,13,3,1,M2,11,3.0,15.0,-17.0,-14.0,-2.0,12.0,M,666
3860,13,3,1,M2,12,2.0,13.0,-33.0,-31.0,-20.0,11.0,M,666
3861,13,3,1,M2,13,2.0,14.0,-25.0,-23.0,-11.0,12.0,M,666
3862,13,3,1,M2,14,2.0,14.0,-9.0,-7.0,5.0,12.0,M,666
3863,13,3,1,M2,15,2.0,14.0,4.0,6.0,18.0,12.0,M,666
3864,13,3,1,M2,16,2.0,15.0,-19.0,-17.0,-4.0,13.0,M,666
3865,13,3,1,M2,17,3.0,17.0,-9.0,-6.0,8.0,14.0,M,666
3866,13,3,1,M2,18,2.0,14.0,-25.0,-23.0,-11.0,12.0,M,666
3867,13,3,1,M2,19,2.0,15.0,-23.0,-21.0,-8.0,13.0,M,666
3868,13,3,2,M2,1,3.0,15.0,-25.0,-22.0,-10.0,12.0,M,666
3869,13,3,2,M2,2,3.0,15.0,-15.0,-12.0,0.0,12.0,M,666
3870,13,3,2,M2,3,2.0,15.0,-14.0,-12.0,1.0,13.0,M,666
3871,13,3,2,M2,4,2.0,13.0,-26.0,-24.0,-13.0,11.0,M,666
3872,13,3,2,M2,5,2.0,13.0,-11.0,-9.0,2.0,11.0,M,666
3873,13,3,2,M2,6,2.0,14.0,-6.0,-4.0,8.0,12.0,M,666
3874,13,3,2,M2,7,3.0,14.0,-2.0,1.0,12.0,11.0,M,666
3875,13,3,2,M2,8,2.0,14.0,-36.0,-34.0,-22.0,12.0,M,666
3876,13,3,2,M2,9,2.0,13.0,-2.0,0.0,11.0,11.0,M,666
3877,13,3,2,M2,10,2.0,13.0,-13.0,-11.0,0.0,11.0,M,666
3878,13,3,2,M2,11,2.0,13.0,-19.0,-17.0,-6.0,11.0,M,666
3879,13,3,2,M2,12,2.0,15.0,-2.0,0.0,13.0,13.0,M,666
3880,13,3,2,M2,13,2.0,13.0,11.0,13.0,24.0,11.0,M,666
3881,13,3,2,M2,14,3.0,14.0,-25.0,-22.0,-11.0,11.0,M,666
3882,13,3,2,M2,15,2.0,13.0,-27.0,-25.0,-14.0,11.0,M,666
3883,13,3,2,M2,16,2.0,14.0,-12.0,-10.0,2.0,12.0,M,666
3884,13,3,2,M2,17,2.0,15.0,1.0,3.0,16.0,13.0,M,666
3885,13,3,2,M2,18,2.0,16.0,-27.0,-25.0,-11.0,14.0,M,666
3886,13,3,2,M2,19,2.0,14.0,-12.0,-10.0,2.0,12.0,M,666
3887,13,3,3,M2,0,2.0,15.0,4.0,6.0,19.0,13.0,M,666
3888,13,3,3,M2,1,2.0,15.0,-0.0,2.0,15.0,13.0,M,666
3889,13,3,3,M2,2,2.0,14.0,-20.0,-18.0,-6.0,12.0,M,666
3890,13,3,3,M2,3,3.0,14.0,-9.0,-6.0,5.0,11.0,M,666
3891,13,3,3,M2,4,2.0,14.0,18.0,20.0,32.0,12.0,M,666
3892,13,3,3,M2,5,2.0,14.0,-24.0,-22.0,-10.0,12.0,M,666
3893,13,3,3,M2,6,2.0,13.0,-29.0,-27.0,-16.0,11.0,M,666
3894,13,3,3,M2,7,2.0,16.0,2.0,4.0,18.0,14.0,M,666
3895,13,3,3,M2,8,2.0,14.0,6.0,8.0,20.0,12.0,M,666
3896,13,3,3,M2,9,2.0,15.0,18.0,20.0,33.0,13.0,M,666
3897,13,3,3,M2,10,3.0,14.0,-18.0,-15.0,-4.0,11.0,M,666
3898,13,3,3,M2,11,2.0,14.0,23.0,25.0,37.0,12.0,M,666
3899,13,3,3,M2,12,2.0,14.0,2.0,4.0,16.0,12.0,M,666
3900,13,3,3,M2,13,2.0,14.0,-9.0,-7.0,5.0,12.0,M,666
3901,13,3,3,M2,14,2.0,14.0,-24.0,-22.0,-10.0,12.0,M,666
3902,13,3,3,M2,15,2.0,14.0,-8.0,-6.0,6.0,12.0,M,666
3903,13,3,3,M2,16,2.0,14.0,-0.0,2.0,14.0,12.0,M,666
3904,13,3,3,M2,17,3.0,14.0,-24.0,-21.0,-10.0,11.0,M,666
3905,13,3,3,M2,18,2.0,14.0,-31.0,-29.0,-17.0,12.0,M,666
3906,13,3,4,M1,1,2.0,16.0,-26.0,-24.0,-10.0,14.0,M,444
3907,13,3,4,M1,2,2.0,15.0,-43.0,-41.0,-28.0,13.0,M,444
3908,13,3,4,M1,3,3.0,15.0,-10.0,-7.0,5.0,12.0,M,444
3909,13,3,4,M1,4,3.0,14.0,-11.0,-8.0,3.0,11.0,M,444
3910,13,3,4,M1,5,3.0,15.0,-24.0,-21.0,-9.0,12.0,M,444
3911,13,3,4,M1,6,2.0,14.0,-31.0,-29.0,-17.0,12.0,M,444
3912,13,3,4,M1,7,2.0,14.0,-15.0,-13.0,-1.0,12.0,M,444
3913,13,3,4,M1,8,2.0,14.0,-22.0,-20.0,-8.0,12.0,M,444
3914,13,3,4,M1,9,2.0,14.0,-20.0,-18.0,-6.0,12.0,M,444
3915,13,3,4,M1,10,3.0,14.0,-30.0,-27.0,-16.0,11.0,M,444
3916,13,3,4,M1,11,2.0,13.0,-59.0,-57.0,-46.0,11.0,M,444
3917,13,3,4,M1,12,2.0,14.0,-45.0,-43.0,-31.0,12.0,M,444
3918,13,3,4,M1,13,2.0,13.0,-43.0,-41.0,-30.0,11.0,M,444
3919,13,3,4,M1,14,2.0,15.0,-59.0,-57.0,-44.0,13.0,M,444
3920,13,3,4,M1,15,2.0,14.0,-65.0,-63.0,-51.0,12.0,M,444
3921,13,3,4,M1,16,2.0,13.0,-60.0,-58.0,-47.0,11.0,M,444
3922,13,3,4,M1,17,3.0,15.0,-62.0,-59.0,-47.0,12.0,M,444
3923,13,3,4,M1,18,3.0,14.0,-54.0,-51.0,-40.0,11.0,M,444
3924,13,3,4,M1,19,2.0,13.0,-71.0,-69.0,-58.0,11.0,M,444
3925,13,3,5,M1,0,2.0,16.0,-47.0,-45.0,-31.0,14.0,M,444
3926,13,3,5,M1,1,2.0,15.0,-36.0,-34.0,-21.0,13.0,M,444
3927,13,3,5,M1,2,2.0,19.0,-33.0,-31.0,-14.0,17.0,M,444
3928,13,3,5,M1,3,2.0,16.0,-30.0,-28.0,-14.0,14.0,M,444
3929,13,3,5,M1,4,2.0,14.0,-36.0,-34.0,-22.0,12.0,M,444
3930,13,3,5,M1,5,2.0,13.0,-40.0,-38.0,-27.0,11.0,M,444
3931,13,3,5,M1,6,2.0,15.0,-37.0,-35.0,-22.0,13.0,M,444
3932,13,3,5,M1,7,2.0,15.0,-43.0,-41.0,-28.0,13.0,M,444
3933,13,3,5,M1,8,2.0,14.0,-50.0,-48.0,-36.0,12.0,M,444
3934,13,3,5,M1,9,3.0,13.0,-43.0,-40.0,-30.0,10.0,M,444
3935,13,3,5,M1,10,2.0,14.0,-54.0,-52.0,-40.0,12.0,M,444
3936,13,3,5,M1,11,3.0,14.0,-42.0,-39.0,-28.0,11.0,M,444
3937,13,3,5,M1,12,2.0,15.0,-58.0,-56.0,-43.0,13.0,M,444
3938,13,3,5,M1,13,2.0,13.0,-45.0,-43.0,-32.0,11.0,M,444
3939,13,3,5,M1,14,2.0,13.0,-53.0,-51.0,-40.0,11.0,M,444
3940,13,3,5,M1,15,3.0,15.0,-54.0,-51.0,-39.0,12.0,M,444
3941,13,3,5,M1,16,2.0,13.0,-54.0,-52.0,-41.0,11.0,M,444
3942,13,3,5,M1,17,2.0,15.0,-37.0,-35.0,-22.0,13.0,M,444
3943,13,3,5,M1,18,2.0,13.0,-34.0,-32.0,-21.0,11.0,M,444
3944,13,3,6,M1,1,2.0,17.0,-24.0,-22.0,-7.0,15.0,M,444
3945,13,3,6,M1,2,2.0,15.0,-19.0,-17.0,-4.0,13.0,M,444
3946,13,3,6,M1,3,2.0,16.0,-26.0,-24.0,-10.0,14.0,M,444
3947,13,3,6,M1,4,2.0,14.0,-19.0,-17.0,-5.0,12.0,M,444
3948,13,3,6,M1,5,2.0,19.0,-24.0,-22.0,-5.0,17.0,M,444
3949,13,3,6,M1,6,3.0,16.0,-23.0,-20.0,-7.0,13.0,M,444
3950,13,3,6,M1,7,2.0,17.0,-29.0,-27.0,-12.0,15.0,M,444
3951,13,3,6,M1,8,2.0,14.0,-26.0,-24.0,-12.0,12.0,M,444
3952,13,3,6,M1,9,2.0,15.0,-35.0,-33.0,-20.0,13.0,M,444
3953,13,3,6,M1,10,3.0,14.0,-53.0,-50.0,-39.0,11.0,M,444
3954,13,3,6,M1,11,2.0,15.0,-35.0,-33.0,-20.0,13.0,M,444
3955,13,3,6,M1,12,2.0,15.0,-36.0,-34.0,-21.0,13.0,M,444
3956,13,3,6,M1,13,2.0,15.0,-38.0,-36.0,-23.0,13.0,M,444
3957,13,3,6,M1,14,2.0,15.0,-42.0,-40.0,-27.0,13.0,M,444
3958,13,3,6,M1,15,2.0,14.0,-40.0,-38.0,-26.0,12.0,M,444
3959,13,3,6,M1,16,2.0,13.0,-59.0,-57.0,-46.0,11.0,M,444
3960,13,3,6,M1,17,2.0,15.0,-48.0,-46.0,-33.0,13.0,M,444
3961,13,3,6,M1,18,3.0,15.0,-46.0,-43.0,-31.0,12.0,M,444
3962,13,3,6,M1,19,3.0,16.0,-37.0,-34.0,-21.0,13.0,M,444
3963,13,3,7,M2,1,3.0,21.0,-1.0,2.0,20.0,18.0,M,666
3964,13,3,7,M2,2,2.0,21.0,7.0,9.0,28.0,19.0,M,666
3965,13,3,7,M2,3,2.0,19.0,18.0,20.0,37.0,17.0,M,666
3966,13,3,7,M2,4,2.0,15.0,-4.0,-2.0,11.0,13.0,M,666
3967,13,3,7,M2,5,2.0,16.0,-2.0,0.0,14.0,14.0,M,666
3968,13,3,7,M2,6,2.0,19.0,-4.0,-2.0,15.0,17.0,M,666
3969,13,3,7,M2,7,2.0,16.0,-3.0,-1.0,13.0,14.0,M,666
3970,13,3,7,M2,8,3.0,13.0,-17.0,-14.0,-4.0,10.0,M,666
3971,13,3,7,M2,9,2.0,15.0,-8.0,-6.0,7.0,13.0,M,666
3972,13,3,7,M2,10,2.0,17.0,-24.0,-22.0,-7.0,15.0,M,666
3973,13,3,7,M2,11,2.0,19.0,-21.0,-19.0,-2.0,17.0,M,666
3974,13,3,7,M2,12,2.0,15.0,-6.0,-4.0,9.0,13.0,M,666
3975,13,3,7,M2,13,3.0,16.0,1.0,4.0,17.0,13.0,M,666
3976,13,3,7,M2,14,3.0,23.0,-10.0,-7.0,13.0,20.0,M,666
3977,13,3,7,M2,15,3.0,19.0,-7.0,-4.0,12.0,16.0,M,666
3978,13,3,7,M2,16,2.0,15.0,-13.0,-11.0,2.0,13.0,M,666
3979,13,3,7,M2,17,2.0,14.0,-28.0,-26.0,-14.0,12.0,M,666
3980,13,3,7,M2,18,2.0,12.0,-21.0,-19.0,-9.0,10.0,M,666
3981,13,3,7,M2,19,2.0,13.0,-4.0,-2.0,9.0,11.0,M,666
3982,13,3,8,M1,1,3.0,15.0,-11.0,-8.0,4.0,12.0,M,444
3983,13,3,8,M1,2,3.0,16.0,-24.0,-21.0,-8.0,13.0,M,444
3984,13,3,8,M1,3,3.0,15.0,-35.0,-32.0,-20.0,12.0,M,444
3985,13,3,8,M1,4,1.0,16.0,-45.0,-44.0,-29.0,15.0,M,444
3986,13,3,8,M1,5,3.0,15.0,-45.0,-42.0,-30.0,12.0,M,444
3987,13,3,8,M1,6,2.0,14.0,-45.0,-43.0,-31.0,12.0,M,444
3988,13,3,8,M1,7,3.0,15.0,-36.0,-33.0,-21.0,12.0,M,444
